q_mods,case_id,method,qerror,feedback_residual_mean,feedback_residual_max,stage1_ms,projection_ms,total_ms
10,sim_case_0006,oasis_fast_iter_25,1.9483979043374113,0.03432084042459762,0.1180955031076539,0.9803340071812272,14.2484171083197,15.228751115500927
10,sim_case_0006,oasis_fast_iter_50,1.9483979043374113,0.03432084042459762,0.1180955031076539,0.9803340071812272,22.3311249865219,23.311458993703127
10,sim_case_0006,oasis_fast_iter_100,1.9483979043374113,0.03432084042459762,0.1180955031076539,0.9803340071812272,36.2324999878183,37.21283399499953
10,sim_case_0007,stale,2.7206306473144193,0.06809385078592384,0.28655055509932814,0.0,0.0,0.0
10,sim_case_0007,fresh,1.0,0.09491280296781715,0.2137707968547627,0.0,0.0,0.0
10,sim_case_0007,oasis_no_proj,1.144861064954441,0.0871418080884449,0.21943578029087457,1.0220829863101244,0.0,1.0220829863101244
10,sim_case_0007,isomer,2.1993610240040984,0.04111548110873762,0.10274705355592874,0.0,39.58129102829844,39.58129102829844
10,sim_case_0007,oasis_full,2.2473813999443966,0.04129020261681109,0.11079819910792883,1.0220829863101244,39.072749903425574,40.0948328897357
10,sim_case_0007,oasis_fast_iter_25,2.2473813999443966,0.04129020261681109,0.11079819910792883,1.0220829863101244,4.6681249514222145,5.690207937732339
10,sim_case_0007,oasis_fast_iter_50,2.2473813999443966,0.04129020261681109,0.11079819910792883,1.0220829863101244,11.959832976572216,12.98191596288234
10,sim_case_0007,oasis_fast_iter_100,2.2473813999443966,0.04129020261681109,0.11079819910792883,1.0220829863101244,21.002165973186493,22.024248959496617
20,sim_case_0000,stale,1.741714070417334,0.21689868333643067,0.4846984606280007,0.0,0.0,0.0
20,sim_case_0000,fresh,1.0,0.11734659509564041,0.4953735799020381,0.0,0.0,0.0
20,sim_case_0000,oasis_no_proj,1.0374650564746435,0.10116797935392907,0.4901876884280688,0.9611669229343534,0.0,0.9611669229343534
20,sim_case_0000,isomer,1.419370366531062,0.08454220784897833,0.31657671135935117,0.0,26.121667004190385,26.121667004190385
20,sim_case_0000,oasis_full,1.0529280049768521,0.08441654499269861,0.42746887687409996,0.9611669229343534,27.339374995790422,28.300541918724775
20,sim_case_0000,oasis_fast_iter_25,1.0672864311829475,0.07892312837031551,0.4451281364503069,0.9611669229343534,4.031375050544739,4.992541973479092
20,sim_case_0000,oasis_fast_iter_50,1.0529280049768521,0.08441654499269861,0.42746887687409996,0.9611669229343534,10.506457998417318,11.467624921351671
20,sim_case_0000,oasis_fast_iter_100,1.0529280049768521,0.08441654499269861,0.42746887687409996,0.9611669229343534,16.131249954923987,17.09241687785834
20,sim_case_0001,stale,4.4890342280280855,0.14704365290106322,0.40870901747071664,0.0,0.0,0.0
20,sim_case_0001,fresh,1.0,0.08146916952640085,0.34646954858355694,0.0,0.0,0.0
20,sim_case_0001,oasis_no_proj,1.0643398682148872,0.07974757326151544,0.34380820045907345,0.975457951426506,0.0,0.975457951426506
20,sim_case_0001,isomer,1.673917176298825,0.06280298210531338,0.3102627312899672,0.0,70.01812499947846,70.01812499947846
20,sim_case_0001,oasis_full,1.4910572292601025,0.06127068313955579,0.3184374881097922,0.975457951426506,70.03549998626113,71.01095793768764
20,sim_case_0001,oasis_fast_iter_25,1.4910572292601025,0.06127068313955579,0.3184374881097922,0.975457951426506,6.80033303797245,7.775790989398956
