family,method,n_configs,row_qerr_gm_mean,row_qerr_gm_std,qerr_improvement_pct_mean,qerr_improvement_pct_std,fresh_plan_match_frac_mean,fresh_plan_match_frac_std,plan_recovery_frac_mean,plan_recovery_frac_std,new_plan_deviation_frac_mean,new_plan_deviation_frac_std,stale_fresh_changed_queries_mean
join,calibrated_hybrid,12,2.5393111634480694,0.4156262997685555,90.70607043453815,3.2742955727979894,0.925595238095238,0.035578747139129334,0.9014971139971141,0.047906671194736544,0.035714285714285705,0.03730235484764954,17.75
join,fresh,12,1.4253724968464594,0.10198407667097918,94.9551276687581,0.9618011330109171,1.0,0.0,1.0,0.0,0.0,0.0,17.75
join_dim_filter,stale,12,26.83988945319213,6.694285062034651,0.0,0.0,0.6101190476190478,0.04428972890614809,0.0,0.0,0.0,0.0,10.916666666666666
join_dim_filter,isomer,12,3.342850591304488,0.8943957269532135,86.08244616526213,6.637469535286239,0.8928571428571428,0.021536524612697425,0.7254111629111629,0.04362847398783803,0.0,0.0,10.916666666666666
join_dim_filter,oasis,12,3.4526147196116876,1.1201757103103487,85.45365652805883,7.644299163021354,0.925595238095238,0.0321548799063757,0.8431267806267804,0.1404323961520024,0.031290849673202614,0.03272508737074193,10.916666666666666
join_dim_filter,oasis_projected,12,2.395227948138308,0.39649113837348426,90.24402281616028,3.7690006596447483,0.9821428571428569,0.01865117742382476,0.9519230769230771,0.0506148319735171,0.0,0.0,10.916666666666666
join_dim_filter,oasis_soft_projection,12,2.491107634941578,0.4695877272895422,89.8019978498089,4.152601510603367,0.9791666666666665,0.018390308948015608,0.9449786324786326,0.049113406428111295,0.0,0.0,10.916666666666666
join_dim_filter,hybrid,12,2.3994425867436022,0.388762132400014,90.23528161321502,3.736466047685324,0.9821428571428569,0.01865117742382476,0.9519230769230771,0.0506148319735171,0.0,0.0,10.916666666666666
join_dim_filter,aggressive_hybrid,12,2.3955969732339795,0.36245395002430436,90.27624992581359,3.623087117802204,0.9791666666666665,0.018390308948015608,0.9449786324786326,0.049113406428111295,0.0,0.0,10.916666666666666
join_dim_filter,calibrated_hybrid,12,2.389508409770414,0.39592978729150613,90.26652797982455,3.7624604099196035,0.9821428571428569,0.01865117742382476,0.9519230769230771,0.0506148319735171,0.0,0.0,10.916666666666666
join_dim_filter,fresh,12,1.3922426742017937,0.08474357499348902,94.5210036081703,1.3389090483905508,1.0,0.0,1.0,0.0,0.0,0.0,10.916666666666666
