query,method,target_col,scan_true_rows,scan_est_rows,scan_row_qerr,plan_signature,plan_changed_vs_stale_fresh,median_ms,min_ms,iqr_ms,n_runs
Q3_3way_join,isomer,o_orderdate,13697977,13673027.0,1.0018247605303492,[Limit][Sort][Aggregate][Hash Join;Join Type=Inner][Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=lineitem][Bitmap Index Scan;Index Name=l_shipdate_idx][Memoize][Index Scan;Relation Name=orders;Index Name=orders_pkey][Hash][Seq Scan;Relation Name=customer],False,12460.024,11890.267,1472.567000000001,3
Q1_pricing_scan,isomer,l_shipdate,57993871,57144613.0,1.014861558341466,[Aggregate][Seq Scan;Relation Name=lineitem],False,21779.004,21220.595,1989.4470000000001,3
Q6_lineitem_revenue,oasis,l_shipdate,5703949,2160868.0,2.639656378825546,[Aggregate][Bitmap Heap Scan;Relation Name=lineitem][Bitmap Index Scan;Index Name=l_shipdate_idx],False,2379.685,2261.751,298.31799999999976,3
Q14_promo_part_join,oasis,l_shipdate,8902,170595.0,19.163671085149403,[Aggregate][Hash Join;Join Type=Inner][Bitmap Heap Scan;Relation Name=lineitem][Bitmap Index Scan;Index Name=l_shipdate_idx][Hash][Seq Scan;Relation Name=part],True,854.749,819.981,53.07899999999995,3
Q12_shipmode_orders_join,oasis,l_shipdate,5703949,2160868.0,2.639656378825546,[Aggregate][Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=lineitem][Bitmap Index Scan;Index Name=l_shipdate_idx][Memoize][Index Only Scan;Relation Name=orders;Index Name=orders_pkey],False,7546.236,6761.799,1293.9520000000002,3
Q4_order_priority,oasis,o_orderdate,364226,133167.0,2.7351070460399347,[Aggregate][Sort][Nested Loop;Join Type=Semi][Bitmap Heap Scan;Relation Name=orders][Bitmap Index Scan;Index Name=o_orderdate_idx][Index Scan;Relation Name=lineitem;Index Name=l_orderkey_idx],False,1257.035,1231.085,44.952999999999975,3
Q3_3way_join,oasis,o_orderdate,13697977,14270330.0,1.0417837612079506,[Limit][Sort][Aggregate][Hash Join;Join Type=Inner][Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=lineitem][Bitmap Index Scan;Index Name=l_shipdate_idx][Memoize][Index Scan;Relation Name=orders;Index Name=orders_pkey][Hash][Seq Scan;Relation Name=customer],False,12280.85,12278.154,569.2079999999987,3
Q1_pricing_scan,oasis,l_shipdate,57993871,57624106.0,1.0064168457554898,[Aggregate][Seq Scan;Relation Name=lineitem],False,24326.599,22556.58,2191.6299999999974,3
Q6_lineitem_revenue,oasis_projected,l_shipdate,5703949,4910094.0,1.1616781674648184,[Aggregate][Bitmap Heap Scan;Relation Name=lineitem][Bitmap Index Scan;Index Name=l_shipdate_idx],False,2202.296,2176.769,35.18600000000015,3
Q14_promo_part_join,oasis_projected,l_shipdate,8902,263801.0,29.633902493821612,[Aggregate][Hash Join;Join Type=Inner][Bitmap Heap Scan;Relation Name=lineitem][Bitmap Index Scan;Index Name=l_shipdate_idx][Hash][Seq Scan;Relation Name=part],True,807.217,681.783,175.288,3
Q12_shipmode_orders_join,oasis_projected,l_shipdate,5703949,4910094.0,1.1616781674648184,[Aggregate][Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=lineitem][Bitmap Index Scan;Index Name=l_shipdate_idx][Memoize][Index Only Scan;Relation Name=orders;Index Name=orders_pkey],False,6798.279,6425.687,1143.0900000000001,3
Q4_order_priority,oasis_projected,o_orderdate,364226,208303.0,1.7485393873347959,[Aggregate][Sort][Nested Loop;Join Type=Semi][Bitmap Heap Scan;Relation Name=orders][Bitmap Index Scan;Index Name=o_orderdate_idx][Index Scan;Relation Name=lineitem;Index Name=l_orderkey_idx],False,1028.738,929.796,154.4179999999999,3
Q3_3way_join,oasis_projected,o_orderdate,13697977,13681711.0,1.0011888863900136,[Limit][Sort][Aggregate][Hash Join;Join Type=Inner][Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=lineitem][Bitmap Index Scan;Index Name=l_shipdate_idx][Memoize][Index Scan;Relation Name=orders;Index Name=orders_pkey][Hash][Seq Scan;Relation Name=customer],False,10216.044,10142.118,87.76100000000042,3
Q1_pricing_scan,oasis_projected,l_shipdate,57993871,57173735.0,1.0143446287005737,[Aggregate][Seq Scan;Relation Name=lineitem],False,21917.193,20329.86,4367.3139999999985,3
Q6_lineitem_revenue,calibrated_hybrid,l_shipdate,5703949,4980307.0,1.1453006812632234,[Aggregate][Bitmap Heap Scan;Relation Name=lineitem][Bitmap Index Scan;Index Name=l_shipdate_idx],False,2515.123,2213.935,469.75700000000006,3
Q14_promo_part_join,calibrated_hybrid,l_shipdate,8902,305894.0,34.36239047405078,[Aggregate][Hash Join;Join Type=Inner][Bitmap Heap Scan;Relation Name=lineitem][Bitmap Index Scan;Index Name=l_shipdate_idx][Hash][Seq Scan;Relation Name=part],True,852.24,839.417,29.791999999999916,3
Q12_shipmode_orders_join,calibrated_hybrid,l_shipdate,5703949,4980307.0,1.1453006812632234,[Aggregate][Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=lineitem][Bitmap Index Scan;Index Name=l_shipdate_idx][Memoize][Index Only Scan;Relation Name=orders;Index Name=orders_pkey],False,6645.489,6608.481,1457.5230000000001,3
Q4_order_priority,calibrated_hybrid,o_orderdate,364226,252187.0,1.4442695301502457,[Aggregate][Sort][Nested Loop;Join Type=Semi][Bitmap Heap Scan;Relation Name=orders][Bitmap Index Scan;Index Name=o_orderdate_idx][Index Scan;Relation Name=lineitem;Index Name=l_orderkey_idx],False,1133.074,901.325,383.97699999999986,3
Q3_3way_join,calibrated_hybrid,o_orderdate,13697977,13703516.0,1.00040436627978,[Limit][Sort][Aggregate][Hash Join;Join Type=Inner][Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=lineitem][Bitmap Index Scan;Index Name=l_shipdate_idx][Memoize][Index Scan;Relation Name=orders;Index Name=orders_pkey][Hash][Seq Scan;Relation Name=customer],False,12215.691,12206.19,700.3159999999989,3
Q1_pricing_scan,calibrated_hybrid,l_shipdate,57993871,57172898.0,1.014359478506757,[Aggregate][Seq Scan;Relation Name=lineitem],False,24025.112,22553.26,2800.1200000000026,3
Q6_lineitem_revenue,fresh,l_shipdate,5703949,4962159.0,1.1494893654153364,[Aggregate][Bitmap Heap Scan;Relation Name=lineitem][Bitmap Index Scan;Index Name=l_shipdate_idx],False,2120.143,2109.528,106.02800000000025,3
Q14_promo_part_join,fresh,l_shipdate,8902,313357.0,35.20074140642552,[Aggregate][Hash Join;Join Type=Inner][Bitmap Heap Scan;Relation Name=lineitem][Bitmap Index Scan;Index Name=l_shipdate_idx][Hash][Seq Scan;Relation Name=part],True,838.193,820.344,20.62799999999993,3
Q12_shipmode_orders_join,fresh,l_shipdate,5703949,4962159.0,1.1494893654153364,[Aggregate][Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=lineitem][Bitmap Index Scan;Index Name=l_shipdate_idx][Memoize][Index Only Scan;Relation Name=orders;Index Name=orders_pkey],False,7142.788,6363.924,1511.4219999999996,3
Q4_order_priority,fresh,o_orderdate,364226,256347.0,1.4208319192344752,[Aggregate][Sort][Nested Loop;Join Type=Semi][Bitmap Heap Scan;Relation Name=orders][Bitmap Index Scan;Index Name=o_orderdate_idx][Index Scan;Relation Name=lineitem;Index Name=l_orderkey_idx],False,1227.629,1223.649,30.555000000000064,3
Q3_3way_join,fresh,o_orderdate,13697977,13670178.0,1.002033550696999,[Limit][Sort][Aggregate][Hash Join;Join Type=Inner][Nested Loop;Join Type=Inner][Bitmap Heap Scan;Relation Name=lineitem][Bitmap Index Scan;Index Name=l_shipdate_idx][Memoize][Index Scan;Relation Name=orders;Index Name=orders_pkey][Hash][Seq Scan;Relation Name=customer],False,11950.377,11717.783,888.9510000000009,3
Q1_pricing_scan,fresh,l_shipdate,57993871,57162239.0,1.0145486253608786,[Aggregate][Seq Scan;Relation Name=lineitem],False,25494.955,23371.159,2305.9850000000006,3
