q_group,locality_bin,method,method_label,n_predicates,qerror_gm,qerror_mean,improvement_vs_stale_pct,win_vs_isomer_frac,tie_vs_isomer_frac
q=20,near<= 0.05,stale,Stale,4174,2.1765826132733936,2.9659346483335907,0.0,0.2261619549592717,0.0
q=20,near<= 0.05,proj_stale,Proj(stale)/ISOMER,4174,1.4570833905743859,1.6729269732056053,33.05637095101769,0.0,1.0
q=20,near<= 0.05,oasis_no_proj,OASIS-noProj,4174,1.3496172845253687,1.4694038650985215,37.99374871897649,0.5905606133205559,0.0
q=20,near<= 0.05,proj_oasis,Proj(OASIS),4174,1.2939787462392534,1.3956497395590013,40.5499824197704,0.6902252036415908,0.003114518447532343
q=20,near<= 0.05,proj_fresh,Proj(fresh),4174,1.156835690959591,1.2109319950779391,46.85082551404703,0.8272640153330139,0.003114518447532343
q=20,near<= 0.05,fresh,Fresh,4174,1.0,1.0,54.056418814442075,1.0,0.0
q=25,far> 0.15,stale,Stale,1550,2.2047614401888525,3.020411800835408,0.0,0.22193548387096773,0.0
q=25,far> 0.15,proj_stale,Proj(stale)/ISOMER,1550,1.4678021720589354,1.6424321308499907,33.42580538177371,0.0,1.0
q=25,far> 0.15,oasis_no_proj,OASIS-noProj,1550,1.6348494876497552,1.811848358414228,25.849143682877568,0.40838709677419355,0.0
q=25,far> 0.15,proj_oasis,Proj(OASIS),1550,1.4612586619950527,1.5737643315097023,33.72259531761921,0.4625806451612903,0.0
q=25,far> 0.15,proj_fresh,Proj(fresh),1550,1.0826662163265521,1.08578365332499,50.89417854505771,0.8987096774193548,0.0
q=25,far> 0.15,fresh,Fresh,1550,1.0,1.0,54.64361895251836,1.0,0.0
q=25,mid<= 0.15,stale,Stale,2571,2.325640223471816,3.1264010917824177,0.0,0.21081291326332166,0.0
q=25,mid<= 0.15,proj_stale,Proj(stale)/ISOMER,2571,1.4771199674961193,1.6366929171421518,36.48544806767184,0.0,1.0
q=25,mid<= 0.15,oasis_no_proj,OASIS-noProj,2571,1.6213241442526263,1.8177355005041087,30.284825318671015,0.4305717619603267,0.0
q=25,mid<= 0.15,proj_oasis,Proj(OASIS),2571,1.359028925433346,1.456691643618497,41.56323442821569,0.5842084791909763,0.0
q=25,mid<= 0.15,proj_fresh,Proj(fresh),2571,1.1065363885289496,1.1137950361315099,52.420138877841374,0.8273045507584598,0.0
q=25,mid<= 0.15,fresh,Fresh,2571,1.0,1.0,57.001087704479204,1.0,0.0
q=25,near<= 0.05,stale,Stale,4071,2.3117928256722067,3.2223351941029237,0.0,0.210759027266028,0.0
q=25,near<= 0.05,proj_stale,Proj(stale)/ISOMER,4071,1.4468518711560439,1.6669486722409639,37.41429356952267,0.0,1.0
q=25,near<= 0.05,oasis_no_proj,OASIS-noProj,4071,1.394360776712869,1.5593648808282123,39.684873089463515,0.5534266764922623,0.0
q=25,near<= 0.05,proj_oasis,Proj(OASIS),4071,1.2991520358621373,1.4179107913277205,43.80326725495486,0.667403586342422,0.0036845983787767134
q=25,near<= 0.05,proj_fresh,Proj(fresh),4071,1.1587001331954525,1.227938848776922,49.878720950761064,0.8135593220338984,0.0029476787030213707
q=25,near<= 0.05,fresh,Fresh,4071,1.0,1.0,56.74352870659043,1.0,0.0
q=3,far> 0.15,stale,Stale,486,1.3629320808686207,1.4731630100787514,0.0,0.2839506172839506,0.0
q=3,far> 0.15,proj_stale,Proj(stale)/ISOMER,486,1.244502514883962,1.280302860269707,8.68932264835835,0.0,1.0
q=3,far> 0.15,oasis_no_proj,OASIS-noProj,486,1.2967023828955657,1.3333614153353102,4.8593542482942835,0.39711934156378603,0.0
q=3,far> 0.15,proj_oasis,Proj(OASIS),486,1.2330234641175164,1.2613860560059211,9.531554695543688,0.522633744855967,0.0
q=3,far> 0.15,proj_fresh,Proj(fresh),486,1.0555314524023778,1.0573729927384645,22.55436149615989,0.8106995884773662,0.0
q=3,far> 0.15,fresh,Fresh,486,1.0,1.0,26.62877233305109,1.0,0.0
q=3,mid<= 0.15,stale,Stale,2213,1.4828905796393415,1.6483956462840883,0.0,0.22503389064618165,0.0
q=3,mid<= 0.15,proj_stale,Proj(stale)/ISOMER,2213,1.2037013037984008,1.2354338422464166,18.827368632205026,0.0,1.0
q=3,mid<= 0.15,oasis_no_proj,OASIS-noProj,2213,1.2836629030528308,1.3435441926401088,13.435089501678906,0.4130140081337551,0.0
q=3,mid<= 0.15,proj_oasis,Proj(OASIS),2213,1.2008505324577137,1.2319163609621095,19.01961284629805,0.5386353366470854,0.0027112516945323093
