q_mods,case_id,n_obs,n_constraints,hard_active_suffix_len,n_old,n_old_consistent,n_old_conflicted,max_conflict,mean_conflict_old,signed_resid_old,signed_resid_recent,qerr_hard,kl_hard,l1_to_hard_hard,feedresid_hard,qerr_soft_full,kl_soft_full,l1_to_hard_soft_full,feedresid_soft_full,qerr_soft_recent,kl_soft_recent,l1_to_hard_soft_recent,feedresid_soft_recent,qerr_soft_conflict,kl_soft_conflict,l1_to_hard_soft_conflict,feedresid_soft_conflict,dqerr_soft_full_vs_hard,dqerr_soft_recent_vs_hard,dqerr_soft_conflict_vs_hard,dqerr_conflict_vs_recent
1,sim_case_0040,16.0,16.0,7.0,8.0,6.0,2.0,0.11260094041562141,0.030946712208861686,0.01777835608330082,0.04130490185717231,1.3208850614504897,0.0708323869981452,0.0,0.022988214000571792,1.1821838771528244,0.07452581473079364,0.019101873455923315,0.02530561985537591,1.2820138278866653,0.051869355791501495,0.007789483472334455,0.023171020836017426,1.2714273083722551,0.05142249037643745,0.009607565051223716,0.023157794504705696,0.13870118429766531,0.03887123356382438,0.04945775307823452,0.010586519514410142
1,sim_case_0041,12.0,12.0,6.0,4.0,2.0,2.0,0.07363659940773254,0.039676618945999234,0.07818311872584228,0.011422612413743503,1.2038251969468379,0.1537531414099529,0.0,0.021215017237064857,1.123552608543372,0.16253054636021214,0.0134994037403838,0.01395163724254816,1.1666878218256298,0.12990736188124602,0.009040902666440602,0.01560811405084375,1.1590781136676385,0.12888220924992114,0.011020085116031057,0.015030396435271383,0.08027258840346585,0.03713737512120807,0.04474708327919941,0.007609708157991335
1,sim_case_0042,16.0,16.0,4.0,8.0,8.0,0.0,0.040115728368233405,0.008121303355134743,-0.02823752278612928,0.027401420041833876,1.1058883492453557,0.05237083866872322,0.0,0.02678108708051878,1.0903240631968856,0.051440027068249065,0.021784227965989958,0.020521008498838124,1.0808740158577523,0.04250425355845813,0.017896821274739412,0.021744138803717433,1.078843784265791,0.054038920232299,0.020706152959819996,0.020249492140994016,0.015564286048470155,0.025014333387603394,0.027044564979564756,0.0020302315919613623
1,sim_case_0043,12.0,12.0,3.0,4.0,4.0,0.0,0.0408510000028493,0.009598402158104966,-0.017277687594241923,0.019978200107370232,1.111512136434567,0.08700590719963579,0.0,0.03727267665916781,1.0816849645983553,0.056162010495861635,0.017940253038970556,0.02415674027612953,1.0799677102220482,0.057536342147082184,0.017913648685244216,0.024059616860646487,1.0815465496975325,0.05636813410529398,0.017839327055541268,0.0240797310135064,0.029827171836211752,0.03154442621251885,0.029965586737034533,-0.0015788394754843171
1,sim_case_0044,10.0,10.0,10.0,2.0,2.0,0.0,0.014204904057787515,0.008652495880575246,0.022910298418397985,0.015507522912673107,1.2141830956151474,0.09652179524956556,0.0,0.017374710714296023,1.229462739329231,0.07288102529670873,0.0050860962493032,0.01877295380102404,1.2158483155033466,0.07065846133158762,0.007160923070572516,0.019695763888477227,1.2286581408222197,0.07313607165311478,0.005085142299900889,0.018796485354188434,-0.015279643714083635,-0.001665219888199232,-0.014475045207072323,-0.012809825318873092
1,sim_case_0045,16.0,16.0,16.0,8.0,7.0,1.0,0.09255112451828307,0.015359131072076034,0.006278300437655652,0.013365917992337478,1.0812769630165209,0.07123997629934842,0.0,0.012257040805926347,1.078580861217276,0.059334500418596225,0.0031894215011999526,0.013727280783679522,1.154854067674029,0.029267313606926026,0.015378324298905363,0.018141473287541243,1.1532032618697836,0.030170554910319274,0.015379359460606763,0.018195374742941278,0.0026961017992448433,-0.07357710465750822,-0.07192629885326274,0.001650805804245481
1,sim_case_0046,11.0,11.0,6.0,3.0,2.0,1.0,0.07719577578671033,0.03550736947163633,0.03845518420338473,0.061713936640965486,1.3170230084976768,0.25035030638788097,0.0,0.02632067999820422,1.2731956784567962,0.152212524966905,0.02260650229207636,0.03596229506524801,1.2362523984193958,0.1602481468271839,0.012357340561307899,0.03406518936401817,1.236780228653487,0.16200094091210046,0.01251149867472099,0.03403011942456129,0.043827330040880685,0.08077061007828101,0.08024277984418982,-0.0005278302340911978
1,sim_case_0047,15.0,15.0,5.0,7.0,5.0,2.0,0.10961887084275318,0.032887632551806954,0.017888388327654263,0.022453577174238022,1.1320347008434177,0.05084187573326722,0.0,0.023907453897187403,1.126100651529449,0.04411295358428563,0.009235890146565628,0.02398358301752743,1.1268256982362412,0.03849174851285116,0.006435443705341132,0.028402208359277554,1.1278071355555233,0.04011048181049838,0.0048345478177607825,0.026806938941282714,0.005934049313968792,0.005209002607176494,0.004227565287894475,-0.0009814373192820192
3,sim_case_0000,9.0,9.0,1.0,1.0,1.0,0.0,0.027274019971394795,0.022003330992355852,0.043915282175566395,0.016375111790305145,1.1237394013525885,0.011511783911761615,0.0,0.02152785758566665,1.1259188025728792,0.0159536816710373,0.01666534903339363,0.01579205163853618,1.0983553565195137,0.013791508722813293,0.020226678568274654,0.017909988744866788,1.122366718802838,0.01568612166799835,0.017055463907922078,0.01596853694095174,-0.0021794012202907,0.02538404483307488,0.0013726825497506479,-0.024011362283324234
3,sim_case_0001,13.0,13.0,4.0,5.0,2.0,3.0,0.12656529487002088,0.04868333549049979,-0.0011355581198908573,0.03338329140539527,1.419748406086603,0.07143463940389488,0.0,0.041063896776815205,1.259186588547797,0.12724621373671507,0.05923532329767161,0.02240450189951312,1.2981044270730515,0.06496776023065445,0.031022761183548672,0.03445840666759251,1.2674027956092278,0.07315653054457881,0.03640050300250516,0.031591312635890365,0.16056181753880594,0.1216439790135515,0.15234561047737527,0.030701631463823764
